Date,Product,Quantity,Price,Region
2023-10-31,Tablet,3,891.07601346429,North
2022-08-18,Smartphone,7,745.8617187652255,North
2022-08-05,Headphones,4,898.1239497645341,West
2023-07-08,Tablet,10,440.7219532129282,Central
2022-11-07,Laptop,6,119.88205440031011,North
2023-09-02,Laptop,5,138.21448595429706,South
2023-02-02,Tablet,5,681.935729126111,Central
2023-05-06,Smartwatch,8,956.9427564522947,West
2023-05-25,Tablet,2,580.4184974647073,North
2023-06-29,Laptop,5,250.2654364615664,North
2022-07-07,Tablet,10,658.3054271987777,South
2022-05-16,Smartwatch,3,511.98264913272044,North
2022-04-30,Smartwatch,3,775.0834029849609,East
2022-03-23,Tablet,5,787.3120973559627,South
2022-11-24,Laptop,2,252.65486838316244,North
2022-06-02,Tablet,8,733.484578673169,North
2022-06-04,Smartphone,5,120.55098204749595,West
2023-02-13,Laptop,6,975.8675897078309,North
2023-01-09,Headphones,3,365.4927620819884,East
2022-01-28,Smartwatch,2,739.2605417882471,North
2023-02-03,Smartwatch,5,587.1025483652709,West
2023-07-14,Headphones,8,405.60732418639344,West
2023-06-16,Tablet,4,505.9192064624703,North
2022-07-21,Smartphone,2,980.474740836488,North
2023-07-27,Smartphone,6,625.8530883322932,South
2023-06-07,Smartphone,2,132.2066355510949,North
2022-05-08,Tablet,6,258.205488002103,West
2023-09-06,Tablet,6,365.7758038623326,North
2022-06-19,Laptop,6,862.5072079242575,West
2022-04-24,Headphones,3,870.5120930309562,Central
2023-02-04,Smartphone,2,915.459718372674,South
2022-12-07,Laptop,8,890.626648022951,West
2023-12-07,Smartphone,3,702.926867619467,East
2023-03-17,Smartphone,2,489.30360921450097,North
2022-08-19,Laptop,7,203.5991423637862,North
2023-05-08,Smartwatch,6,682.5522074641018,South
2022-12-13,Smartphone,1,364.00149432463286,West
2023-01-22,Tablet,10,848.8323977551141,East
2023-06-24,Tablet,9,204.76597395710925,South
2022-03-31,Smartphone,2,863.4279186406824,Central
2022-04-15,Tablet,3,286.8662406107718,Central
2022-04-29,Tablet,2,181.48287863028256,South
2022-04-09,Laptop,10,473.96524218120385,North
2023-07-31,Laptop,8,643.47522706183,South
2022-03-25,Smartphone,5,102.12871975055332,East
2022-02-28,Laptop,9,736.4473369665857,East
2022-05-20,Laptop,2,724.6790412151064,East
2023-03-13,Smartwatch,7,505.0919674321539,West
2022-05-14,Smartphone,10,554.3634309677077,East
2022-02-02,Laptop,4,818.1011036958706,Central
2022-08-19,Smartphone,8,845.0289530720346,East
2022-02-07,Smartphone,9,875.1907962901761,South
2022-06-23,Smartwatch,6,643.1156553979214,South
2022-01-08,Headphones,10,544.5112877375891,South
2022-09-08,Headphones,9,514.0704987839104,South
2022-10-09,Tablet,4,744.8689371257384,East
2023-04-12,Smartwatch,5,839.6326023950551,West
2023-10-16,Smartphone,4,562.9894181569007,East
2022-06-15,Smartphone,2,268.0110599481969,West
2022-07-07,Laptop,7,389.9284930390722,North
2022-11-01,Laptop,9,974.2680677151487,North
2022-01-18,Tablet,7,617.525489266008,West
2023-12-09,Smartwatch,10,504.12346089566176,South
2022-12-16,Tablet,2,887.1578951032188,West
2022-10-04,Smartphone,1,694.9366251575157,North
2022-02-12,Laptop,7,197.8359935096476,West
2022-06-30,Headphones,7,456.54194545042907,East
2023-11-12,Smartphone,8,102.70130840969888,North
2023-12-26,Smartwatch,10,626.6893027293111,North
2023-10-20,Laptop,1,655.8440374800075,West
2023-08-04,Headphones,8,196.96898243367946,East
2022-11-03,Headphones,5,646.1234839771041,North
2023-09-15,Tablet,1,566.4870091442424,North
2023-01-23,Tablet,4,298.78839988001255,Central
2023-05-15,Headphones,3,803.9141142846178,Central
2023-06-02,Smartwatch,2,192.66488389222957,Central
2022-11-13,Smartphone,4,760.9779385299904,East
2022-09-10,Tablet,9,864.0329571335349,South
2023-10-21,Smartphone,2,604.1540884985895,East
2023-11-23,Tablet,5,618.9239613723821,North
2022-10-02,Headphones,4,875.3000018430589,West
2023-08-24,Smartphone,2,945.5301851144274,Central
2022-03-24,Tablet,9,766.9517535124389,Central
2022-07-18,Headphones,8,677.5933154283592,North
2022-06-05,Tablet,9,884.1372277329681,Central
2023-02-15,Headphones,4,892.2399732468758,West
2023-02-25,Smartwatch,1,272.1485724216155,North
2022-08-24,Smartphone,1,809.8290353066006,West
2022-10-30,Smartwatch,3,389.2335859450002,West
2022-06-27,Smartphone,3,783.6647331945917,Central
2023-04-30,Smartwatch,7,852.5696342606824,North
2023-03-14,Tablet,2,173.44630980864898,Central
2023-08-13,Laptop,8,408.2908500521303,West
2022-12-29,Laptop,2,553.0025522592864,Central
2023-02-08,Smartphone,2,275.15321216980544,Central
2022-03-03,Smartwatch,10,726.4191873155723,North
2022-07-16,Smartwatch,10,174.22543597603033,East
2023-04-09,Headphones,3,745.1350324071944,South
2022-12-31,Smartwatch,1,287.4859898372932,North
2023-09-25,Smartwatch,7,319.7591530813813,East
2022-12-29,Laptop,5,154.18301366281844,East
2022-08-17,Laptop,5,500.7156135288931,East
2022-03-20,Smartwatch,1,420.9932626427548,Central
2023-09-22,Smartphone,9,456.0625009068418,East
2022-10-14,Smartphone,3,762.563691357276,South
2022-01-02,Smartphone,9,286.58989590628903,North
2023-10-04,Laptop,7,426.96464484154797,Central
2023-12-24,Smartwatch,4,849.8174098633909,Central
2023-02-01,Laptop,4,645.8225165485644,North
2023-02-15,Headphones,10,715.0420209454294,North
2022-02-20,Smartphone,5,287.9192391924656,East
2022-02-01,Headphones,10,217.8921647074937,South
2022-07-05,Headphones,2,175.45064720239105,West
2023-10-22,Smartwatch,1,508.3798626765636,South
2022-02-09,Laptop,2,559.6664848675264,East
2023-05-03,Smartwatch,9,572.7545711999626,West
2023-11-08,Smartwatch,10,820.3645327375899,North
2022-08-13,Smartphone,7,622.8830623659771,South
2022-06-09,Smartphone,10,667.5063966325711,Central
2022-10-17,Smartphone,5,846.6653329132857,South
2023-08-10,Headphones,10,774.737314039932,West
2022-06-17,Smartwatch,5,629.5681312696233,South
2022-05-10,Tablet,3,886.1323950209062,West
2022-03-31,Smartwatch,5,621.4129970502183,West
2022-03-09,Laptop,3,618.6075787571399,North
2023-07-04,Smartphone,2,836.2540093043024,South
2023-10-15,Smartphone,7,510.042919808717,Central
2023-01-19,Headphones,10,249.22421891704738,West
2022-06-18,Headphones,2,748.1391576176111,West
2023-11-04,Tablet,10,588.0269880455756,Central
2023-03-15,Tablet,1,923.2977492261389,North
2022-06-10,Smartphone,5,225.904709015264,East
2023-08-11,Headphones,7,251.3377120033622,West
2022-07-31,Smartwatch,6,828.7906088593596,North
2023-05-25,Smartphone,7,341.8223465844872,North
2022-04-24,Headphones,1,521.6748769235057,Central
2023-12-09,Smartwatch,3,540.6322769118794,Central
2023-03-02,Tablet,7,486.3525140179524,West
2022-02-02,Headphones,2,695.8882547593997,South
2022-07-19,Smartphone,7,320.8869866468841,South
2023-07-26,Smartphone,10,266.0474457925536,Central
2023-11-12,Smartwatch,3,477.11997790712826,West
2023-11-11,Laptop,5,891.3479049081832,East
2022-05-21,Smartwatch,8,138.26367781110173,West
2022-02-22,Laptop,4,328.12393915680536,East
2023-08-02,Laptop,10,699.7221568796425,West
2022-01-17,Laptop,5,918.1386544995464,West
2022-11-13,Smartwatch,6,794.8739498867939,West
2022-07-03,Smartphone,6,902.6400969337448,South
2022-05-25,Smartphone,4,154.79795906027488,South
2022-09-19,Smartphone,2,942.5223892874526,East
2022-12-27,Tablet,10,890.4259369912797,Central
2023-07-14,Tablet,5,339.42464230925214,Central
2023-08-28,Smartphone,9,287.4128094880306,North
2022-04-19,Smartwatch,7,100.46898301123508,West
2022-05-15,Smartwatch,9,388.1631170507555,East
2022-05-28,Headphones,9,782.6881552531278,North
2022-02-17,Tablet,3,297.39193120840787,South
2023-07-24,Laptop,1,310.2679675021873,Central
2022-09-28,Tablet,4,708.3649821146579,West
2023-02-03,Smartphone,7,716.8761456882936,Central
2023-02-03,Smartwatch,4,857.868351758971,West
2022-01-07,Laptop,7,996.1844722917222,West
2023-03-24,Smartphone,6,186.0869619394959,South
2023-10-01,Smartwatch,9,192.26380524644455,South
2022-01-08,Headphones,5,279.98071733935615,North
2022-02-26,Laptop,1,473.19264864467186,South
2022-04-04,Smartphone,2,959.7154735697042,East
2023-09-04,Tablet,2,547.5391507776196,South
2022-06-15,Laptop,5,381.630774057209,East
2023-09-11,Laptop,1,173.61507893147152,West
2023-05-11,Headphones,3,892.8267505459463,Central
2023-05-18,Smartwatch,10,836.5763769863388,Central
2022-12-11,Tablet,9,664.1529185731551,South
2023-05-24,Tablet,6,924.868655177338,Central
2022-08-14,Smartwatch,2,454.94147985501337,Central
2023-03-03,Tablet,4,168.20680084604595,Central
2023-03-31,Smartphone,5,146.6929466501764,East
2022-06-22,Tablet,10,213.62948062091766,Central
2022-09-11,Smartphone,6,335.26256081324243,South
2022-06-04,Smartwatch,9,720.5539363744143,East
2022-06-26,Tablet,5,790.1044113689911,South
2023-02-20,Smartwatch,2,995.8769345851548,Central
2022-02-25,Smartwatch,6,352.8356152803274,Central
2022-05-22,Smartphone,1,168.36842460762193,North
2023-06-16,Smartwatch,3,654.9864892342526,Central
2022-09-10,Headphones,5,807.8505428769816,Central
2023-07-09,Laptop,5,504.38827681942684,South
2023-05-11,Headphones,7,125.74119484348711,East
2023-12-13,Tablet,1,403.46080260595375,East
2022-01-01,Tablet,9,459.33291890324404,Central
2023-02-25,Laptop,9,821.1565635096076,Central
2023-03-04,Tablet,7,887.3045281056013,North
2022-07-17,Smartwatch,6,776.5320734784788,East
2023-06-14,Smartwatch,4,765.4174776529446,South
2023-04-09,Smartwatch,8,962.7608779682165,East
2022-01-14,Smartphone,2,644.8758850394626,North
2022-01-13,Smartphone,8,234.65066382717336,West
2023-06-04,Smartphone,6,648.4778849694407,East
2022-01-08,Headphones,6,796.5753223166043,North
2022-03-07,Smartwatch,8,115.59165339357337,East
2023-05-15,Laptop,3,279.137048973437,South
2022-09-26,Headphones,5,571.7597142955626,North
2022-02-23,Laptop,2,596.0989212175737,South
2022-09-01,Tablet,10,576.9920425195041,South
2022-05-15,Headphones,3,627.2537291519903,North
2023-09-25,Smartphone,1,848.3880701013867,West
2022-04-30,Headphones,1,164.22240932264725,South
2023-07-18,Tablet,4,601.212516287182,North
2023-01-07,Tablet,10,445.0885080533196,East
2022-04-17,Smartphone,10,141.38020052069254,South
2023-02-28,Smartwatch,3,609.8885652525862,Central
2023-01-15,Laptop,1,978.3670888804512,West
2022-05-05,Headphones,4,546.4134608013107,South
2023-10-18,Smartwatch,10,599.6738300200232,North
2023-10-11,Smartphone,2,309.24134451055767,South
2023-03-18,Smartphone,2,587.3690630852159,South
2022-08-31,Smartphone,5,797.588283813323,North
2022-05-01,Tablet,4,716.2041921088189,East
2022-06-21,Headphones,2,659.2565647065218,South
2022-03-04,Smartphone,9,936.9744572836677,South
2023-03-21,Smartwatch,9,327.01088218383495,Central
2022-01-09,Smartwatch,5,750.6004316783,North
2022-09-26,Tablet,10,359.4078849059987,South
2023-03-30,Laptop,6,256.0379509344908,South
2022-06-14,Smartwatch,3,861.0173049674097,North
2022-07-14,Smartphone,9,560.4458602575484,West
2023-02-22,Smartphone,9,909.777429943021,West
2022-04-07,Tablet,5,802.8475988124218,West
2022-06-17,Headphones,7,521.7869912280019,South
2022-07-20,Smartphone,3,259.18726516097297,North
2022-09-24,Tablet,4,975.383619948084,South
2022-09-06,Laptop,3,912.7906685432075,South
2022-07-10,Smartphone,4,697.4424113252302,West
2022-10-16,Tablet,3,818.1856986594125,South
2022-03-31,Smartwatch,3,186.37097844917156,South
2022-04-24,Smartphone,6,275.8874339011048,South
2022-02-13,Smartwatch,10,388.52969034692546,West
2023-02-23,Headphones,10,177.43789420476534,South
2023-06-29,Smartwatch,2,234.95367585975907,West
2022-02-24,Smartwatch,3,867.5626312551154,South
2022-08-03,Laptop,3,466.23043997045755,North
2023-12-17,Tablet,10,689.1598395386249,Central
2022-11-04,Smartphone,9,315.18572594951456,South
2022-06-26,Smartphone,7,144.32717498626482,Central
2023-06-09,Headphones,10,893.7127730804788,West
2022-04-20,Laptop,3,660.9007274180918,East
2022-10-22,Smartwatch,4,250.57193758773028,South
2023-10-15,Headphones,3,131.6038125247452,East
2022-04-17,Tablet,9,770.295686401753,West
2022-01-14,Smartwatch,3,155.90213367371342,North
2022-01-27,Tablet,7,627.2385702188742,North
2022-01-04,Laptop,4,598.3147276731399,North
2023-03-03,Smartwatch,4,995.0595308679726,West
2022-09-06,Laptop,6,244.46211263467066,South
2023-12-14,Laptop,3,479.36658033758306,Central
2023-07-09,Headphones,1,243.6125479440617,West
2023-10-22,Smartwatch,3,435.2229869234634,Central
2022-01-16,Headphones,5,769.8081171916308,North
2023-01-11,Smartwatch,1,588.5251357241424,East
2022-02-22,Smartphone,6,224.65439802771218,Central
2022-08-02,Smartphone,2,745.2005406844656,Central
2022-03-31,Smartwatch,3,968.1064283188173,East
2023-12-12,Laptop,10,895.4915417027579,Central
2023-04-22,Smartwatch,1,750.7530138002529,East
2022-11-23,Headphones,5,578.4676475064227,South
2023-09-02,Laptop,10,913.7472414379471,West
2023-01-28,Tablet,8,693.7052173718971,West
2023-08-19,Headphones,1,125.04067706025384,Central
2023-02-08,Laptop,2,279.78900172098145,East
2022-05-03,Tablet,6,732.3586390026987,East
2023-12-08,Smartphone,5,303.48120903311553,North
2023-02-25,Smartphone,3,915.47087835515,South
2023-08-15,Smartphone,6,319.9542318156131,Central
2022-10-30,Headphones,7,399.4147232220201,Central
2022-12-22,Headphones,2,670.276280546192,Central
2022-07-08,Laptop,1,527.6547239356967,North
2023-01-28,Tablet,2,296.32305500348974,East
2022-10-31,Headphones,8,519.4670279301251,West
2023-11-22,Smartwatch,6,299.27725669956646,East
2022-02-17,Smartphone,5,430.36285060870847,South
2022-06-20,Tablet,5,187.85616646829257,North
2023-03-08,Headphones,3,228.61657569415152,West
2022-07-18,Smartwatch,8,290.7562482155054,Central
2022-04-04,Smartphone,3,660.5287078821306,Central
2022-07-19,Smartphone,9,608.6036925956103,East
2023-02-12,Smartphone,6,497.12562420137004,North
2023-03-25,Laptop,6,198.14307858830784,Central
2022-04-24,Smartwatch,4,943.8374631139822,Central
2023-11-10,Smartphone,7,323.8177921836906,South
2023-04-27,Tablet,8,200.5623964741909,South
2022-05-04,Tablet,3,290.5761305030604,East
2023-07-05,Tablet,8,356.8176600229712,East
2022-11-22,Smartwatch,9,374.61071001954343,West
2023-03-08,Headphones,7,190.41846203624527,East
2022-03-25,Headphones,6,756.073101269818,North
2023-10-12,Smartwatch,3,298.39346375430557,West
2023-03-31,Tablet,10,489.1540010020982,South
2023-10-12,Smartphone,5,859.1467876276811,West
2022-08-16,Smartwatch,8,339.5824018662041,South
2022-10-21,Headphones,10,362.0418748122741,West
2023-08-12,Smartphone,10,427.4512691136625,Central
2022-02-12,Tablet,8,123.67269974798455,North
2022-10-16,Smartphone,10,140.1682818362488,Central
2022-04-19,Smartphone,10,229.2039116065134,South
2023-07-31,Headphones,2,136.60773317822773,West
2022-01-10,Tablet,5,878.3876598582917,South
2022-08-25,Tablet,5,633.8519014389806,Central
2022-02-09,Smartphone,3,362.1826077353838,South
2022-09-16,Smartwatch,7,867.1955820845308,South
2022-01-15,Headphones,4,224.89914882442199,Central
2023-08-23,Smartwatch,3,332.1889252655237,West
2022-10-08,Tablet,3,149.10139923804815,Central
2023-11-15,Laptop,8,721.5876195175864,East
2022-01-09,Headphones,7,414.13279736070297,North
2022-03-30,Smartphone,2,213.11283394403304,Central
2022-11-25,Smartphone,4,164.26286083838852,South
2022-05-11,Laptop,5,765.9178379373259,Central
2022-09-12,Smartwatch,8,756.5239280290951,East
2023-02-17,Smartwatch,8,922.9368935509634,East
2023-12-07,Laptop,4,556.6187787237191,South
2023-05-18,Headphones,6,123.26001369809197,East
2023-09-10,Tablet,5,497.8437997796192,Central
2022-05-20,Laptop,10,417.1845926152409,Central
2023-07-28,Smartwatch,9,645.4824434858162,North
2022-12-13,Smartwatch,4,670.1759158093262,East
2023-08-18,Laptop,8,315.1314132804381,South
2023-04-03,Headphones,5,108.55081770699947,South
2023-08-04,Headphones,2,453.56103097725446,South
2022-08-15,Headphones,10,830.062015968097,West
2022-07-11,Tablet,5,329.45834523980795,East
2022-09-12,Smartphone,2,848.4416204463939,Central
2023-09-04,Tablet,7,619.4381308199509,East
2023-11-08,Headphones,1,663.6317675270752,West
2023-03-13,Headphones,6,798.3377911606225,East
2023-09-20,Headphones,3,160.4677784018879,Central
2023-09-24,Headphones,8,250.9755842120579,East
2023-04-15,Smartwatch,10,424.37380852591434,North
2023-01-14,Smartphone,5,934.5207667676519,South
2023-05-24,Headphones,1,248.829143973004,Central
2023-08-14,Tablet,6,442.7562949402742,Central
2023-12-22,Tablet,6,256.6554016732961,Central
2022-05-06,Tablet,10,646.4213625358715,North
2023-10-15,Smartwatch,6,846.6070039120146,East
2022-07-05,Smartphone,6,440.3662868764061,Central
2022-01-07,Smartwatch,1,310.44991158415496,West
2022-03-12,Headphones,3,382.93065957844817,North
2022-09-17,Smartphone,9,969.4501133119472,South
2023-06-01,Tablet,2,417.22151576162446,Central
2023-09-20,Tablet,3,727.760258801962,South
2022-01-11,Headphones,9,446.7632737591259,East
2022-03-24,Tablet,9,432.518682407271,South
2022-12-11,Tablet,10,825.1024874897158,West
2022-12-17,Laptop,6,485.8241300833552,West
2022-03-17,Smartphone,9,271.33455095338684,North
2023-06-11,Smartphone,2,722.3015740470136,South
2022-10-28,Smartwatch,7,299.4043500769334,East
2022-07-09,Smartwatch,3,164.6923444773356,North
2022-04-07,Smartphone,7,159.12147659593273,East
2022-09-04,Headphones,1,781.0022612444807,Central
2023-10-07,Smartwatch,8,722.6649449435196,Central
2023-08-18,Smartphone,10,543.163985006375,East
2023-09-26,Headphones,6,533.79948912737,East
2023-04-23,Smartwatch,8,445.7825402624378,West
2023-07-23,Headphones,7,739.468865110005,Central
2023-04-17,Smartphone,1,482.8050659935939,East
2022-11-13,Smartwatch,5,790.2452773065761,East
2023-06-29,Smartphone,9,313.7525468369653,West
2022-04-14,Smartphone,2,482.24526545097535,North
2022-03-06,Laptop,6,361.80809547813925,East
2023-12-11,Smartphone,3,142.86990903596896,West
2022-06-01,Headphones,7,335.43240711103886,Central
2023-12-17,Headphones,9,588.3797992221786,Central
2023-06-26,Smartwatch,5,359.7722801107185,East
2022-07-18,Tablet,6,486.82201498905096,West
2022-03-15,Laptop,5,122.74188563447225,West
2023-12-01,Laptop,6,252.50365322842973,North
2022-02-19,Tablet,7,756.584964617071,West
2023-02-14,Smartwatch,7,992.3341690503565,West
2023-07-29,Headphones,4,468.77678085061024,East
2023-10-12,Smartwatch,8,619.5919476612238,North
2022-05-20,Smartphone,5,983.621189750471,Central
2023-10-20,Headphones,8,318.3559782201378,Central
2023-04-07,Tablet,9,859.8877769574755,East
2023-02-12,Tablet,6,847.8489770217402,West
2023-03-29,Laptop,10,149.78465275222777,North
2022-05-25,Smartphone,8,278.9594140864082,East
2023-01-15,Smartwatch,8,850.0202783129371,South
2022-05-28,Laptop,10,869.3958906110364,South
2022-10-25,Smartwatch,4,762.5389464217717,East
2022-02-13,Laptop,3,677.0819271016419,Central
2022-04-03,Smartwatch,6,345.67291275297964,North
2022-03-09,Smartwatch,4,832.6654057485435,East
2023-02-01,Headphones,1,940.1571837206353,South
2022-01-09,Smartphone,5,741.7337565472403,North
2022-12-22,Headphones,5,474.58881026096856,West
2023-12-26,Laptop,10,554.7321289258728,East
2023-11-28,Headphones,6,633.1888501451726,West
2022-12-21,Smartphone,10,163.13076389928574,West
2023-11-08,Tablet,3,239.73232000083848,West
2023-04-04,Tablet,6,319.7551462519326,West
2023-01-11,Smartwatch,7,568.0163222644408,East
2023-01-18,Smartphone,3,517.9075286443724,South
2023-02-07,Laptop,7,437.15846476041304,West
2022-12-15,Smartphone,10,652.0838163626555,Central
2023-01-21,Headphones,9,355.53626773013417,South
2023-05-18,Smartphone,5,520.679034201162,East
2022-03-13,Headphones,10,704.3884623814002,North
2023-01-25,Tablet,3,264.2314268503335,South
2023-09-02,Laptop,3,789.7047044382905,Central
2022-07-04,Tablet,3,747.0695112997109,South
2023-02-01,Smartphone,4,226.11565438297959,Central
2023-01-29,Tablet,6,236.25503155440452,West
2023-07-04,Laptop,10,736.3787276517894,Central
2022-12-14,Tablet,4,264.14752318826214,North
2023-05-01,Smartphone,1,274.16534077184104,North
2023-01-03,Smartphone,10,439.0334045430757,South
2022-07-29,Smartphone,10,597.3663804586035,East
2023-04-01,Tablet,10,977.3963553405196,East
2022-08-25,Tablet,1,653.1119734378595,South
2022-05-21,Headphones,9,649.5979560304369,North
2022-03-19,Tablet,6,107.64751024838108,East
2023-02-19,Smartphone,8,314.41860125130927,South
2022-10-23,Tablet,8,396.69540722832653,Central
2022-01-01,Laptop,7,100.09193423383799,Central
2023-10-28,Smartwatch,8,707.9214588257965,North
2023-04-09,Smartwatch,10,526.8535784046395,South
2022-10-29,Smartwatch,3,724.207552685183,West
2023-02-08,Tablet,9,164.636074881252,West
2022-08-05,Smartwatch,9,554.2486180366686,South
2023-11-28,Tablet,2,573.2318327087335,Central
2022-03-19,Tablet,7,402.23317538396475,East
2022-03-28,Smartwatch,4,207.11477333662202,South
2023-02-03,Smartwatch,3,763.802948501723,West
2023-04-26,Smartwatch,9,841.5712433248301,Central
2022-06-02,Smartphone,5,751.8985116948276,North
2022-09-10,Tablet,3,542.6175331385562,South
2022-04-09,Tablet,4,285.08942377355106,East
2022-02-15,Tablet,6,684.2128017083195,Central
2022-03-16,Tablet,4,100.82778164796528,Central
2023-02-24,Smartphone,3,846.0794169067658,North
2023-08-10,Laptop,7,977.2893866815451,West
2022-03-30,Smartphone,4,301.95366497523776,Central
2022-08-30,Headphones,4,604.4704189833376,North
2022-01-17,Tablet,8,505.76507505234673,North
2023-04-18,Laptop,9,893.9702369720098,South
2022-02-14,Tablet,6,889.0047309153896,East
2023-08-28,Tablet,7,559.2038247543519,North
2022-02-15,Headphones,6,663.2445893990852,North
2022-02-26,Laptop,4,614.851704516671,North
2023-04-09,Tablet,4,456.8071957529257,North
2023-12-26,Smartphone,4,392.50940654132245,North
2023-01-11,Smartphone,1,443.5335039265876,South
2023-11-24,Headphones,3,458.0841559547757,South
2022-06-21,Headphones,6,752.9215350371156,South
2023-11-11,Headphones,4,573.5089135012213,East
2023-10-10,Tablet,4,735.220345172437,East
2023-04-11,Tablet,3,765.9581554643435,Central
2022-11-01,Headphones,1,423.4601014663013,East
2023-01-28,Laptop,8,894.2194603099166,North
2023-12-06,Tablet,3,336.1368247235083,South
2023-09-17,Smartwatch,1,979.238394357691,North
2022-06-19,Laptop,5,832.7840884551207,Central
2023-05-30,Tablet,9,731.7004514770152,South
2023-09-09,Smartphone,1,172.65452223695004,West
2022-04-13,Smartwatch,6,854.5514604335866,East
2022-11-01,Tablet,7,344.49408655844803,Central
2022-09-01,Headphones,6,615.5818576274395,North
2022-07-29,Smartwatch,7,932.2322169697098,North
2022-11-24,Headphones,4,218.93133703787197,West
2023-02-18,Smartphone,7,200.19398128012358,East
2022-04-21,Laptop,7,580.6400069373117,North
2022-08-25,Headphones,1,291.81941961704416,South
2023-10-11,Smartwatch,9,425.80453756972327,South
2023-06-29,Laptop,3,155.90775139887376,West
2023-01-29,Smartphone,5,430.2298137297808,North
2022-11-02,Smartwatch,1,243.95059057479696,North
2023-02-03,Headphones,6,643.6539824010648,West
2022-02-18,Tablet,1,510.8428162311618,East
2023-01-28,Tablet,6,626.2381004851323,Central
2023-12-18,Smartphone,9,951.250268970189,Central
2023-02-04,Tablet,4,665.792620294839,Central
2023-10-08,Smartwatch,4,501.7415782291781,North
2022-07-14,Tablet,9,814.8290608222261,West
2023-01-30,Smartphone,5,991.2158972738695,East
2023-04-25,Tablet,4,570.9255864642223,North
2022-10-21,Laptop,1,561.6632092398577,West
2023-03-25,Smartphone,8,733.66746785345,West
2023-05-08,Smartphone,9,614.4038193154831,West
2022-04-29,Tablet,2,241.9814237058328,North
2022-08-04,Laptop,5,492.57541093260244,Central
2022-08-29,Smartwatch,10,178.65864455066335,East
2022-05-12,Smartwatch,2,719.0636734944098,West
2022-12-29,Smartwatch,9,397.09305029672373,Central
2022-10-18,Tablet,1,690.5964041908177,West
2022-07-03,Headphones,1,900.7505482705986,East
2022-10-12,Tablet,9,887.1773167442041,North
2023-06-10,Headphones,8,252.59149939442287,South
2023-06-20,Laptop,5,449.5843300627367,West
2022-05-13,Laptop,10,190.49635422170888,North
2022-10-18,Tablet,10,847.7888336932396,South
2022-08-28,Headphones,1,435.0857298322259,West
2023-03-21,Smartwatch,6,201.92606810383094,East
2023-11-16,Tablet,10,663.0256722966858,East
2023-11-08,Headphones,5,871.1360300697659,West
2022-07-19,Headphones,7,661.332028302348,West
2023-12-11,Laptop,5,249.56610700930975,West
2022-05-12,Tablet,9,601.4384049000628,South
2023-11-18,Tablet,5,902.4013538138963,North
2023-10-30,Laptop,1,656.4662294635887,South
2023-10-05,Laptop,4,356.35312620035376,Central
2022-06-17,Tablet,8,567.2242071560404,North
2022-05-04,Smartwatch,10,555.3969204197838,Central
2022-07-11,Smartphone,6,717.4018875938426,Central
2023-12-28,Headphones,10,751.0936870104081,North
2023-05-03,Laptop,10,621.8295466261753,Central
2023-10-29,Smartphone,5,210.13172290858117,North
2023-10-21,Smartphone,4,566.6301231007233,North
2023-11-26,Headphones,4,448.66667268145835,Central
2022-07-04,Tablet,7,435.9215697146227,East
2023-10-19,Headphones,10,554.5153924413032,North
2023-09-12,Smartphone,3,576.6062282428982,East
2022-11-09,Smartphone,1,668.0349503744427,West
2022-10-18,Tablet,1,240.9557517192931,Central
2022-02-22,Smartwatch,1,498.5640248347984,East
2022-08-01,Smartwatch,8,979.091285384256,Central
2023-10-10,Laptop,10,734.2938912227005,East
2023-02-19,Smartwatch,8,276.9462331378976,South
2023-08-25,Tablet,5,235.3575176672791,West
2023-09-17,Smartwatch,5,877.7849645092872,Central
2022-01-21,Laptop,1,821.9989484120948,Central
2023-04-13,Smartphone,10,795.3359730196427,South
2023-04-19,Tablet,2,386.8863447692526,East
2023-05-12,Smartphone,2,554.8951438039908,West
2023-10-28,Laptop,9,950.618473976841,North
2022-01-10,Smartwatch,4,970.3528562712346,West
2023-03-08,Smartphone,10,647.0931103236185,North
2022-03-05,Tablet,8,114.90638893010475,South
2022-12-28,Smartphone,1,373.3290416376391,Central
2022-01-22,Headphones,1,733.3853483874141,South
2022-10-10,Headphones,4,537.5127357602961,West
2023-10-03,Smartphone,4,623.1567866352992,West
2022-11-21,Laptop,6,290.6961612475602,North
2022-04-15,Smartphone,3,588.704008630864,East
2023-02-06,Smartwatch,6,152.43910792202692,West
2023-05-28,Headphones,4,523.2115002661249,South
2023-08-01,Laptop,3,232.42258978536975,East
2023-04-02,Smartphone,2,924.1751230458377,East
2023-06-06,Tablet,1,988.8046073394441,Central
2022-01-19,Smartphone,3,474.781580846816,North
2022-08-03,Smartwatch,5,911.3570840525387,South
2023-02-23,Laptop,3,666.5845732229845,North
2023-04-15,Smartphone,8,600.3580483430451,East
2022-11-22,Smartwatch,1,951.5372562825556,East
2023-04-28,Laptop,6,999.4378332073103,South
2023-01-31,Smartwatch,10,776.7183749079833,South
2022-08-22,Smartwatch,9,850.9117090348461,North
2022-03-21,Tablet,6,350.2831296837442,Central
2023-09-01,Laptop,5,451.3153845880434,East
2023-03-06,Laptop,1,986.0677348867939,Central
2023-04-27,Smartwatch,6,579.800576512183,Central
2023-07-11,Laptop,5,700.0379511058611,South
2022-12-24,Laptop,10,749.9412279652998,East
2023-01-31,Smartphone,5,220.70300340261667,Central
